PERIOD,OwnerId,DealID,Opportunity stage,Closed won,Closed lost,Inbound Calls,Inbound Email,Outbound Email,Meetings Scheduled,Lead Response Time,Average Contract Value,Sales Cycle Length,Linkedin Messaging,Daily opportunity movements,Outbound leads created,Contacts per/in company,Sales by territory,Sales by industry,Sales by channel,Number of Demos
2021-01-09,3,313,Closed,0,1,7,1,3,0,26,2628.42,227,4,3,4,3,0,0,2,1
2021-01-03,3,314,Pitching,0,0,8,1,0,1,22,537.85,0,9,1,4,5,3,2,2,1
2021-01-05,3,314,Negotiation,0,0,1,0,0,0,40,537.85,61,0,0,0,6,3,2,2,0
2021-01-09,3,314,Interaction,0,0,6,0,4,3,30,537.85,184,7,4,2,9,3,2,2,3
2021-12-22,3,314,Commitment,0,0,6,0,4,3,30,537.85,296,7,4,2,9,3,2,2,3
2021-12-23,3,314,Closed,0,1,7,3,4,0,2,834.43,297,8,2,4,7,3,2,2,2
2021-01-19,1,315,Negotiation,0,0,2,3,4,2,42,567.82,0,2,0,3,9,3,0,1,3
2021-05-03,1,315,Interaction,0,0,2,3,4,3,37,2074.2,45,3,3,5,1,3,0,1,0
2021-02-06,1,315,Pitching,0,0,6,2,4,2,10,567.82,134,0,1,9,6,3,0,1,1
2021-09-30,1,315,Commitment,0,0,6,2,4,2,10,567.82,254,0,1,9,6,3,0,1,1
2021-01-10,1,315,Closed,0,1,8,3,0,0,47,567.82,255,0,2,0,5,3,0,1,3
2021-01-13,3,316,Negotiation,0,0,9,2,0,4,18,4104.08,0,2,4,1,6,3,2,1,3
2021-10-03,3,316,Interaction,0,0,7,2,1,3,38,1989.94,56,8,3,8,5,3,2,1,3
2021-01-04,3,316,Pitching,0,0,0,0,2,1,42,1267.25,78,0,1,5,3,3,2,1,0
2021-06-30,3,316,Commitment,0,0,0,0,2,1,42,1267.25,168,0,1,5,3,3,2,1,0
2021-01-07,3,316,Closed,0,1,0,3,0,0,36,1267.25,169,5,3,1,6,3,2,1,3
2021-01-13,1,317,Negotiation,0,0,5,1,1,3,8,4991.14,0,4,1,5,9,0,3,2,1
2021-01-25,1,317,Pitching,0,0,9,0,2,3,2,4991.14,12,5,4,5,6,0,3,2,1
2021-02-06,1,317,Interaction,0,0,2,2,3,0,20,2380.86,140,5,4,3,4,0,3,2,0
2021-06-30,1,317,Commitment,0,0,2,2,3,0,20,2380.86,168,5,4,3,4,0,3,2,0
2021-01-07,1,317,Closed,0,1,7,2,3,3,17,4991.14,169,9,3,2,8,0,3,2,2
2021-01-21,4,318,Negotiation,0,0,2,1,2,3,12,1088.23,0,6,1,4,7,2,0,2,2
2021-04-24,4,318,Interaction,0,0,8,0,2,0,20,853.38,93,6,0,6,9,2,0,2,3
2021-01-06,4,318,Pitching,0,0,3,0,1,0,10,2460.45,131,4,2,9,2,2,0,2,3
2021-10-31,4,318,Commitment,0,0,3,0,1,0,10,2460.45,283,4,2,9,2,2,0,2,3
2021-01-11,4,318,Closed,0,1,6,3,2,2,5,2460.45,284,8,4,9,4,2,0,2,2
2021-01-13,5,319,Interaction,0,0,2,2,1,1,42,2058.99,0,2,1,6,3,0,0,0,2
2021-01-04,5,319,Pitching,0,0,5,0,3,1,35,1671.55,78,4,1,3,9,0,0,0,1
2021-01-07,5,319,Negotiation,0,0,8,4,2,1,29,1671.55,169,4,2,1,7,0,0,0,0
2021-07-18,5,319,Commitment,0,0,8,4,2,1,29,1671.55,186,4,2,1,7,0,0,0,0
2021-07-19,5,319,Closed,0,1,1,4,0,0,25,2735.4,187,9,1,4,8,0,0,0,3
2021-01-23,4,320,Negotiation,0,0,2,0,2,0,19,4374.12,0,1,0,7,2,3,2,0,0
2021-02-14,4,320,Pitching,0,0,9,4,4,0,3,4374.12,22,1,1,1,6,3,2,0,1
2021-07-26,4,320,Interaction,0,0,7,4,3,4,41,1958.96,184,8,1,7,4,3,2,0,3
2021-11-30,4,320,Commitment,0,0,7,4,3,4,41,1958.96,311,8,1,7,4,3,2,0,3
2021-01-12,4,320,Closed,0,1,7,3,3,2,30,4374.12,312,3,4,6,2,3,2,0,0
2021-01-13,4,321,Negotiation,0,0,5,4,4,3,39,1292.32,0,3,3,0,9,0,2,1,1
2021-01-25,4,321,Pitching,0,0,0,3,3,4,3,1292.32,12,7,1,8,2,0,2,1,3
2021-02-17,4,321,Interaction,0,0,6,3,4,2,3,4774.77,35,6,1,6,9,0,2,1,0
2021-06-30,4,321,Commitment,0,0,6,3,4,2,3,4774.77,168,6,1,6,9,0,2,1,0
2021-01-07,4,321,Closed,0,1,1,1,3,1,24,1292.32,169,8,3,7,5,0,2,1,1
2021-01-13,1,322,Negotiation,0,0,5,1,3,2,42,4367.76,0,8,4,8,1,1,1,0,2
2021-01-25,1,322,Interaction,0,0,7,2,4,3,24,4367.76,12,1,3,5,8,1,1,0,0
2021-01-07,1,322,Pitching,0,0,2,1,2,3,46,4367.76,169,2,3,4,9,1,1,0,1
2021-12-23,1,322,Commitment,0,0,2,1,2,3,46,4367.76,344,2,3,4,9,1,1,0,1
2021-12-24,1,322,Closed,0,1,3,3,2,0,33,1237.97,345,4,4,2,4,1,1,0,2
2021-01-23,4,323,Negotiation,0,0,2,1,1,3,18,1161.39,0,3,0,0,4,0,3,1,1
2021-02-14,4,323,Pitching,0,0,4,1,2,2,1,1161.39,22,4,0,5,8,0,3,1,3
2021-07-19,4,323,Interaction,0,0,3,0,0,2,4,4088.28,177,7,1,4,9,0,3,1,2
2021-11-30,4,323,Commitment,0,0,3,0,0,2,4,4088.28,311,7,1,4,9,0,3,1,2
2021-01-12,4,323,Closed,0,1,4,0,2,3,34,1161.39,312,9,3,9,3,0,3,1,1
2021-01-17,3,324,Negotiation,0,0,3,1,2,2,22,4067.92,0,5,0,3,2,2,1,0,3
2021-02-02,3,324,Interaction,0,0,0,4,2,3,28,4067.92,16,1,1,3,6,2,1,0,0
2021-01-09,3,324,Pitching,0,0,7,1,0,2,19,4067.92,227,8,0,6,4,2,1,0,2
2021-06-10,3,324,Commitment,0,0,7,1,0,2,19,4067.92,262,8,0,6,4,2,1,0,2
2021-07-10,3,324,Closed,0,1,0,2,0,0,6,1555.48,263,1,1,5,2,2,1,0,1
2021-01-17,2,325,Interaction,0,0,6,2,4,0,35,4261.07,0,3,1,7,1,0,1,2,2
2021-01-05,2,325,Pitching,0,0,4,0,3,0,32,3165.29,104,2,4,9,5,0,1,2,0
2021-01-09,2,325,Negotiation,0,0,8,3,3,2,24,3165.29,227,8,2,8,6,0,1,2,2
2021-05-10,2,325,Commitment,0,0,8,3,3,2,24,3165.29,261,8,2,8,6,0,1,2,2
2021-06-10,2,325,Closed,1,0,0,1,0,0,7,582.09,262,7,0,1,3,0,1,2,0
2021-01-15,2,326,Negotiation,0,0,5,3,1,3,3,3241.19,0,3,3,2,5,0,1,0,1
2021-01-29,2,326,Pitching,0,0,0,4,3,4,24,3241.19,14,2,0,0,6,0,1,0,2
2021-02-13,2,326,Interaction,0,0,0,1,4,2,32,2593.81,29,3,0,3,2,0,1,0,0
2021-07-31,2,326,Commitment,0,0,0,1,4,2,32,2593.81,197,3,0,3,2,0,1,0,0
2021-01-08,2,326,Closed,1,0,4,1,1,2,15,3241.19,198,5,0,9,2,0,1,0,1
2021-01-15,5,327,Negotiation,0,0,9,4,3,0,47,2392.7,0,3,2,0,2,1,3,2,3
2021-01-29,5,327,Interaction,0,0,4,1,3,4,19,2392.7,14,9,1,4,9,1,3,2,3
2021-01-08,5,327,Pitching,0,0,2,4,1,4,33,2392.7,198,2,2,7,5,1,3,2,2
2021-11-15,5,327,Commitment,0,0,2,4,1,4,33,2392.7,304,2,2,7,5,1,3,2,2
2021-11-16,5,327,Closed,0,1,6,3,1,3,31,4772.54,305,9,0,2,6,1,3,2,1
2021-01-21,4,328,Negotiation,0,0,7,1,1,0,36,1049.22,0,2,4,9,4,3,1,2,2
2021-02-10,4,328,Pitching,0,0,3,4,4,1,8,1049.22,254,0,2,6,3,3,1,2,0
2021-10-10,4,328,Interaction,0,0,5,2,2,1,17,2053.32,262,8,4,8,1,3,1,2,3
2021-10-31,4,328,Commitment,0,0,5,2,2,1,17,2053.32,283,8,4,8,1,3,1,2,3
2021-01-11,4,328,Closed,0,1,3,0,2,0,39,1049.22,284,2,2,7,5,3,1,2,0
2021-01-15,4,329,Negotiation,0,0,7,0,1,4,5,4666.5,0,3,4,8,8,3,1,0,0
2021-01-29,4,329,Pitching,0,0,0,3,0,4,40,4666.5,14,2,4,7,8,3,1,0,2
2021-04-07,4,329,Interaction,0,0,0,4,0,4,21,4445.79,170,4,2,1,6,3,1,0,1
2021-07-31,4,329,Commitment,0,0,0,4,0,4,21,4445.79,197,4,2,1,6,3,1,0,1
2021-01-08,4,329,Closed,0,1,0,3,0,1,41,4666.5,198,3,0,9,6,3,1,0,2
2021-01-13,3,330,Negotiation,0,0,1,0,3,1,31,1202.95,0,1,2,1,4,0,2,1,2
2021-01-25,3,330,Pitching,0,0,5,3,2,4,20,1202.95,12,8,2,0,7,0,2,1,0
2021-04-13,3,330,Interaction,0,0,2,2,4,3,12,3294.08,90,6,2,6,4,0,2,1,3
2021-06-30,3,330,Commitment,0,0,2,2,4,3,12,3294.08,168,6,2,6,4,0,2,1,3
2021-01-07,3,330,Closed,0,1,3,1,2,2,14,1202.95,169,2,0,0,1,0,2,1,3
2021-01-17,5,331,Negotiation,0,0,5,0,0,3,44,2868.63,0,3,0,8,4,3,3,2,3
2021-01-05,5,331,Pitching,0,0,3,1,1,1,32,2585.72,104,9,3,6,7,3,3,2,3
2021-07-14,5,331,Interaction,0,0,0,4,2,0,11,4565.47,178,2,4,6,6,3,3,2,0
2021-08-31,5,331,Commitment,0,0,0,4,2,0,11,4565.47,226,2,4,6,6,3,3,2,0
2021-01-09,5,331,Closed,0,1,3,3,0,4,21,2585.72,227,2,0,1,1,3,3,2,0
2021-01-23,1,332,Negotiation,0,0,1,0,3,0,11,3542.84,0,5,1,3,8,1,3,1,0
2021-02-14,1,332,Pitching,0,0,0,4,3,2,20,3542.84,22,8,2,9,3,1,3,1,0
2021-04-26,1,332,Interaction,0,0,1,3,0,0,36,2534.66,93,9,3,5,6,1,3,1,3
2021-11-30,1,332,Commitment,0,0,1,3,0,0,36,2534.66,311,9,3,5,6,1,3,1,3
2021-01-12,1,332,Closed,0,1,1,2,2,2,14,3542.84,312,5,4,5,6,1,3,1,3
2021-01-17,3,333,Negotiation,0,0,6,0,2,3,33,1604.61,0,8,1,7,6,3,1,1,1
2021-02-02,3,333,Interaction,0,0,6,0,0,0,22,1604.61,16,7,1,6,2,3,1,1,0
2021-01-09,3,333,Pitching,0,0,2,1,4,1,12,1604.61,227,0,4,5,4,3,1,1,0
2021-05-11,3,333,Commitment,0,0,2,1,4,1,12,1604.61,292,0,4,5,4,3,1,1,0
2021-06-11,3,333,Closed,0,1,2,2,1,4,35,889.98,293,6,1,2,2,3,1,1,3
2021-01-19,5,334,Negotiation,0,0,5,3,1,0,3,1349.13,0,0,0,4,5,2,0,1,0
2021-02-06,5,334,Interaction,0,0,9,0,2,2,3,1349.13,134,9,3,7,3,2,0,1,1
2021-01-10,5,334,Pitching,0,0,3,4,0,3,33,1349.13,255,3,4,3,5,2,0,1,3
2021-09-12,5,334,Commitment,0,0,3,4,0,3,33,1349.13,324,3,4,3,5,2,0,1,3
2021-10-12,5,334,Closed,1,0,7,2,0,0,16,4008.81,325,9,3,9,8,2,0,1,1
2021-01-13,3,335,Negotiation,0,0,6,3,4,1,13,2283.66,0,2,2,4,1,3,3,2,3
2021-01-25,3,335,Interaction,0,0,7,0,3,4,14,2283.66,12,6,3,1,7,3,3,2,0
2021-01-07,3,335,Pitching,0,0,1,3,1,2,1,2283.66,169,5,0,3,7,3,3,2,2
2021-07-24,3,335,Commitment,0,0,1,3,1,2,1,2283.66,192,5,0,3,7,3,3,2,2
2021-07-25,3,335,Closed,0,1,1,2,0,0,21,4416.59,193,6,2,3,6,3,3,2,1
2021-01-13,1,336,Interaction,0,0,5,1,1,0,27,2186.49,0,2,3,6,7,1,2,0,1
2021-01-04,1,336,Pitching,0,0,1,4,2,2,1,2387.75,78,6,2,4,1,1,2,0,3
2021-01-07,1,336,Negotiation,0,0,3,4,2,0,23,2387.75,169,5,1,3,3,1,2,0,1
2021-10-25,1,336,Commitment,0,0,3,4,2,0,23,2387.75,285,5,1,3,3,1,2,0,1
2021-10-26,1,336,Closed,0,1,1,4,0,0,36,1173.5,286,2,4,6,3,1,2,0,0
2021-01-23,4,337,Negotiation,0,0,5,0,3,2,7,4832.51,0,0,3,5,7,0,1,2,1
2021-02-14,4,337,Interaction,0,0,3,3,0,4,8,4832.51,22,5,4,0,1,0,1,2,0
2021-01-12,4,337,Pitching,0,0,6,1,2,3,29,4832.51,312,2,2,5,9,0,1,2,2
2021-12-30,4,337,Commitment,0,0,6,1,2,3,29,4832.51,341,2,2,5,9,0,1,2,2
2021-12-31,4,337,Closed,0,1,3,3,1,1,26,1587.48,342,9,1,1,4,0,1,2,0
2021-01-23,4,338,Negotiation,0,0,9,4,2,0,37,1171.7,0,1,1,4,1,2,2,2,2
2021-02-14,4,338,Pitching,0,0,9,2,3,2,25,1171.7,22,0,4,9,3,2,2,2,1
2021-06-28,4,338,Interaction,0,0,4,1,3,3,47,4355.86,156,1,1,3,9,2,2,2,1
2021-11-30,4,338,Commitment,0,0,4,1,3,3,47,4355.86,311,1,1,3,9,2,2,2,1
2021-01-12,4,338,Closed,0,1,1,3,3,4,19,1171.7,312,2,3,6,1,2,2,2,3
2021-01-23,5,339,Negotiation,0,0,1,0,2,4,8,4197.93,0,1,0,6,5,3,0,0,0
2021-02-14,5,339,Interaction,0,0,9,3,1,2,26,4197.93,22,3,0,4,5,3,0,0,1
2021-01-12,5,339,Pitching,0,0,2,3,0,2,40,4197.93,312,0,2,3,3,3,0,0,1
2021-12-27,5,339,Commitment,0,0,2,3,0,2,40,4197.93,338,0,2,3,3,3,0,0,1
2021-12-28,5,339,Closed,0,1,2,2,1,4,8,2379.26,339,5,0,3,2,3,0,0,0
2021-01-21,4,340,Negotiation,0,0,1,0,0,2,4,2717.56,0,4,0,8,6,2,2,0,1
2021-02-10,4,340,Pitching,0,0,8,4,0,4,14,2717.56,254,6,3,4,6,2,2,0,1
2021-10-10,4,340,Interaction,0,0,5,3,4,0,24,1348.47,262,1,1,8,1,2,2,0,2
2021-10-31,4,340,Commitment,0,0,5,3,4,0,24,1348.47,283,1,1,8,1,2,2,0,2
2021-01-11,4,340,Closed,1,0,6,4,3,4,6,2717.56,284,3,0,9,4,2,2,0,0
2021-01-17,1,341,Interaction,0,0,0,0,3,2,46,4171.56,0,7,2,2,6,3,2,0,3
2021-01-05,1,341,Pitching,0,0,9,1,3,1,23,643.85,104,3,4,1,3,3,2,0,0
2021-01-09,1,341,Negotiation,0,0,9,4,2,4,40,643.85,227,4,2,9,5,3,2,0,3
2021-12-24,1,341,Commitment,0,0,9,4,2,4,40,643.85,341,4,2,9,5,3,2,0,3
2021-12-25,1,341,Closed,0,1,4,0,1,4,11,3462.94,342,2,3,2,2,3,2,0,2
2021-01-17,3,342,Interaction,0,0,0,2,3,4,27,4346.55,0,7,1,8,6,2,2,1,2
2021-01-05,3,342,Pitching,0,0,2,0,3,1,30,3683.44,104,1,1,3,2,2,2,1,2
2021-01-09,3,342,Negotiation,0,0,0,3,0,2,17,3683.44,227,6,1,2,1,2,2,1,3
2021-09-17,3,342,Commitment,0,0,0,3,0,2,17,3683.44,243,6,1,2,1,2,2,1,3
2021-09-18,3,342,Closed,0,1,3,0,1,2,47,3641.75,244,5,4,8,8,2,2,1,2
2021-01-13,2,343,Negotiation,0,0,8,4,4,3,5,3536.61,0,9,4,2,4,2,0,0,0
2021-01-25,2,343,Interaction,0,0,7,4,0,4,41,3536.61,12,7,0,0,7,2,0,0,2
2021-01-07,2,343,Pitching,0,0,5,2,2,0,47,3536.61,169,5,3,3,1,2,0,0,1
2021-08-18,2,343,Commitment,0,0,5,2,2,0,47,3536.61,217,5,3,3,1,2,0,0,1
2021-08-19,2,343,Closed,1,0,8,2,0,3,28,2590.1,218,8,0,7,6,2,0,0,2
2021-01-17,3,344,Negotiation,0,0,0,0,1,2,6,4916.48,0,9,1,0,1,0,3,1,0
2021-02-02,3,344,Interaction,0,0,7,2,3,3,27,4916.48,16,9,1,4,8,0,3,1,1
2021-01-09,3,344,Pitching,0,0,8,1,3,3,3,4916.48,227,7,2,5,3,0,3,1,3
2021-08-11,3,344,Commitment,0,0,8,1,3,3,3,4916.48,295,7,2,5,3,0,3,1,3
2021-09-11,3,344,Closed,0,1,0,3,1,4,16,3919.42,296,0,1,9,9,0,3,1,3
2021-01-21,1,345,Negotiation,0,0,1,1,3,4,9,1369.7,0,2,1,4,4,0,2,2,3
2021-01-06,1,345,Pitching,0,0,3,1,4,2,5,988.14,131,1,0,9,6,0,2,2,1
2021-09-26,1,345,Interaction,0,0,7,2,1,1,31,1605.92,248,8,0,1,2,0,2,2,1
2021-10-31,1,345,Commitment,0,0,7,2,1,1,31,1605.92,283,8,0,1,2,0,2,2,1
2021-01-11,1,345,Closed,0,1,2,1,2,1,10,988.14,284,4,3,1,4,0,2,2,1
2021-01-17,2,346,Interaction,0,0,2,0,1,3,40,2854.83,0,0,2,2,5,3,0,1,3
2021-01-05,2,346,Pitching,0,0,0,2,1,1,43,2694.5,104,1,3,1,7,3,0,1,0
2021-01-09,2,346,Negotiation,0,0,2,2,4,0,8,2694.5,227,1,3,4,9,3,0,1,0
2021-09-20,2,346,Commitment,0,0,2,2,4,0,8,2694.5,246,1,3,4,9,3,0,1,0
2021-09-21,2,346,Closed,0,1,8,3,1,3,36,3211.86,247,9,3,7,1,3,0,1,3
2021-01-21,3,347,Negotiation,0,0,3,4,2,0,38,4504.77,0,2,1,5,7,1,3,0,2
2021-01-06,3,347,Pitching,0,0,6,1,0,3,40,4514.5,131,5,0,5,1,1,3,0,2
2021-08-23,3,347,Interaction,0,0,2,0,0,0,26,2682.6,214,9,1,1,7,1,3,0,1
2021-10-31,3,347,Commitment,0,0,2,0,0,0,26,2682.6,283,9,1,1,7,1,3,0,1
2021-01-11,3,347,Closed,0,1,8,0,1,3,1,4514.5,284,7,3,6,8,1,3,0,1
2021-01-13,2,348,Negotiation,0,0,0,1,4,4,47,2321.09,0,9,1,9,3,3,0,0,1
2021-01-25,2,348,Pitching,0,0,2,0,3,4,17,2321.09,12,0,0,3,2,3,0,0,2
2021-07-02,2,348,Interaction,0,0,1,4,2,2,40,2012.31,25,0,1,4,9,3,0,0,1
2021-06-30,2,348,Commitment,0,0,1,4,2,2,40,2012.31,168,0,1,4,9,3,0,0,1
2021-01-07,2,348,Closed,1,0,4,2,2,0,4,2321.09,169,2,4,3,9,3,0,0,0
2021-01-17,5,349,Negotiation,0,0,9,4,3,0,23,4368.07,0,8,0,2,2,1,2,0,0
2021-02-02,5,349,Interaction,0,0,0,0,1,0,46,4368.07,16,7,3,2,6,1,2,0,0
2021-01-09,5,349,Pitching,0,0,1,1,3,2,31,4368.07,227,8,2,0,3,1,2,0,2
2021-05-09,5,349,Commitment,0,0,1,1,3,2,31,4368.07,231,8,2,0,3,1,2,0,2
2021-06-09,5,349,Closed,0,1,8,0,1,0,31,4830.17,232,6,3,7,6,1,2,0,2
2021-01-13,2,350,Negotiation,0,0,5,1,3,3,31,1540.63,0,1,4,2,6,2,3,2,1
2021-01-25,2,350,Pitching,0,0,9,1,3,3,16,1540.63,12,0,1,3,7,2,3,2,3
2021-02-21,2,350,Interaction,0,0,2,3,2,0,34,4296.0,39,5,3,0,8,2,3,2,3
2021-06-30,2,350,Commitment,0,0,2,3,2,0,34,4296.0,168,5,3,0,8,2,3,2,3
2021-01-07,2,350,Closed,0,1,2,3,1,3,27,1540.63,169,5,3,3,4,2,3,2,2
2021-01-13,4,351,Interaction,0,0,9,3,0,4,10,3233.22,0,9,0,3,7,3,2,1,3
2021-01-04,4,351,Pitching,0,0,5,4,1,0,19,2312.73,78,5,4,1,6,3,2,1,0
2021-01-07,4,351,Negotiation,0,0,1,1,2,3,35,2312.73,169,6,1,7,8,3,2,1,2
2021-08-08,4,351,Commitment,0,0,1,1,2,3,35,2312.73,207,6,1,7,8,3,2,1,2
2021-09-08,4,351,Closed,0,1,7,1,2,3,40,3368.62,208,6,1,6,2,3,2,1,2
2021-01-21,2,352,Negotiation,0,0,2,4,0,3,33,1172.29,0,4,4,2,6,2,3,0,3
2021-06-08,2,352,Interaction,0,0,2,2,0,1,9,1298.1,197,2,4,7,4,2,3,0,2
2021-02-10,2,352,Pitching,0,0,0,1,3,1,2,1172.29,254,9,2,6,7,2,3,0,1
2021-10-31,2,352,Commitment,0,0,0,1,3,1,2,1172.29,283,9,2,6,7,2,3,0,1
2021-01-11,2,352,Closed,1,0,9,0,4,3,22,1172.29,284,1,0,4,8,2,3,0,1
2021-01-02,2,353,Pitching,0,0,7,2,0,3,32,3043.64,0,3,2,3,5,2,0,0,3
2021-01-03,2,353,Negotiation,0,0,8,2,3,4,10,3043.64,28,2,0,8,3,2,0,0,0
2021-01-05,2,353,Interaction,0,0,5,1,0,0,29,3043.64,89,0,1,2,1,2,0,0,0
2021-08-10,2,353,Commitment,0,0,5,1,0,0,29,3043.64,249,0,1,2,1,2,0,0,0
2021-09-10,2,353,Closed,0,1,3,0,2,0,12,3597.47,250,9,3,7,2,2,0,0,2
2021-01-19,5,354,Negotiation,0,0,9,4,3,0,31,3333.62,0,8,4,1,4,0,1,0,0
2021-02-06,5,354,Interaction,0,0,7,4,3,1,23,3333.62,134,8,4,0,7,0,1,0,2
2021-01-10,5,354,Pitching,0,0,1,2,1,1,18,3333.62,255,0,3,4,8,0,1,0,0
2021-11-24,5,354,Commitment,0,0,1,2,1,1,18,3333.62,309,0,3,4,8,0,1,0,0
2021-11-25,5,354,Closed,0,1,4,1,0,1,30,2711.63,310,7,1,2,2,0,1,0,1
2021-01-13,5,355,Interaction,0,0,1,3,3,1,10,4521.49,0,9,0,1,2,1,0,0,0
2021-01-04,5,355,Pitching,0,0,2,3,1,2,20,600.67,78,5,4,2,8,1,0,0,2
2021-01-07,5,355,Negotiation,0,0,3,2,0,1,4,600.67,169,8,0,8,6,1,0,0,2
2021-06-07,5,355,Commitment,0,0,3,2,0,1,4,600.67,174,8,0,8,6,1,0,0,2
2021-07-07,5,355,Closed,1,0,3,0,4,4,47,1476.36,175,4,3,6,4,1,0,0,2
2021-01-19,1,356,Negotiation,0,0,4,0,1,3,31,3574.1,0,2,2,9,4,2,0,1,1
2021-05-25,1,356,Interaction,0,0,9,0,4,0,5,4080.69,126,3,4,5,6,2,0,1,1
2021-02-06,1,356,Pitching,0,0,3,2,2,3,23,3574.1,134,8,4,9,5,2,0,1,3
2021-09-30,1,356,Commitment,0,0,3,2,2,3,23,3574.1,254,8,4,9,5,2,0,1,3
2021-01-10,1,356,Closed,0,1,3,2,3,0,11,3574.1,255,6,0,7,8,2,0,1,1
2021-01-15,2,357,Negotiation,0,0,9,3,4,2,42,2543.76,0,5,1,8,2,0,0,2,3
2021-01-29,2,357,Interaction,0,0,4,0,4,3,47,2543.76,14,8,3,5,6,0,0,2,2
2021-01-08,2,357,Pitching,0,0,4,0,3,1,45,2543.76,198,0,3,1,2,0,0,2,1
2021-05-11,2,357,Commitment,0,0,4,0,3,1,45,2543.76,294,0,3,1,2,0,0,2,1
2021-06-11,2,357,Closed,1,0,8,0,0,3,20,2188.59,295,4,3,4,8,0,0,2,0
2021-01-17,1,358,Interaction,0,0,6,0,1,0,47,4127.79,0,6,0,1,1,2,3,1,1
2021-01-05,1,358,Pitching,0,0,8,2,1,3,44,1349.84,104,4,4,9,8,2,3,1,1
2021-01-09,1,358,Negotiation,0,0,2,4,2,1,3,1349.84,227,4,3,5,7,2,3,1,0
2021-11-19,1,358,Commitment,0,0,2,4,2,1,3,1349.84,306,4,3,5,7,2,3,1,0
2021-11-20,1,358,Closed,0,1,8,4,4,1,47,4817.6,307,6,1,3,1,2,3,1,3
2021-01-23,5,359,Negotiation,0,0,8,3,4,4,34,3399.5,0,7,3,1,6,1,1,2,2
2021-02-14,5,359,Pitching,0,0,7,4,3,0,22,3399.5,22,9,3,6,9,1,1,2,2
2021-04-09,5,359,Interaction,0,0,1,2,2,1,21,1336.27,224,4,2,6,1,1,1,2,2
2021-11-30,5,359,Commitment,0,0,1,2,2,1,21,1336.27,311,4,2,6,1,1,1,2,2
2021-01-12,5,359,Closed,0,1,8,1,0,4,30,3399.5,312,5,0,5,7,1,1,2,1
2021-01-15,2,360,Negotiation,0,0,3,2,0,0,34,2336.57,0,6,2,2,9,2,3,1,0
2021-01-20,2,360,Interaction,0,0,4,4,2,4,47,3696.26,5,2,3,2,5,2,3,1,3
2021-01-29,2,360,Pitching,0,0,4,4,3,1,10,2336.57,14,5,2,9,8,2,3,1,0
2021-07-31,2,360,Commitment,0,0,4,4,3,1,10,2336.57,197,5,2,9,8,2,3,1,0
2021-01-08,2,360,Closed,0,1,0,3,0,3,7,2336.57,198,1,3,6,4,2,3,1,3
